year,num_stars,num_planets,num_habitable_planets,num_life,num_complex_life,num_intelligent_life,num_cultural_life,N,N_extinct
5225000000,90136797543.95564,36054719017.58221,29268102208.22451,24262604885.126568,13725475211.864347,6688742067.928687,415804098.4841095,60168238.84998334,109714426298.21367
5226000000,90139622759.66714,36055849103.86681,29271495516.62919,24267070067.89764,13728848128.771585,6690460654.209423,415910995.1833848,60183714.12722293,109774594537.06366
5227000000,90142446574.50124,36056978629.800446,29274887693.422806,24271534097.21302,13732220387.737848,6692178920.716409,416017872.0047045,60199186.52813446,109834778251.19089
5228000000,90145268989.19803,36058107595.67916,29278278738.890995,24275996973.116898,13735591988.610392,6693896867.358515,416124728.9423896,60214656.05189468,109894977437.71902
5229000000,90148090004.49718,36059236001.79882,29281668653.31939,24280458695.653694,13738962931.23675,6695614494.044755,416231565.9907707,60230122.697681576,109955192093.77092
5230000000,90150909621.1379,36060363848.45511,29285057436.99363,24284919264.868076,13742333215.464725,6697331800.684293,416338383.1441871,60245586.46467451,110015422216.4686
5231000000,90153727839.8589,36061491135.94351,29288445090.19936,24289378680.804943,13745702841.142397,6699048787.186436,416445180.3969874,60261047.352054134,110075667802.93327
5232000000,90156544661.39847,36062617864.55934,29291831613.222233,24293836943.50944,13749071808.11812,6700765453.460638,416551957.74352914,60276505.35900247,110135928850.28532
5233000000,90159360086.49442,36063744034.59772,29295217006.3479,24298294053.026947,13752440116.240524,6702481799.416499,416658715.1781791,60291960.48470277,110196205355.64433
5234000000,90162174115.88408,36064869646.353584,29298601269.862026,24302750009.403076,13755807765.358511,6704197824.963766,416765452.69531304,60307412.72833965,110256497316.12903
5235000000,90164986750.30435,36065994700.12169,29301984404.050274,24307204812.68368,13759174755.321255,6705913530.012331,416872170.28931606,60322862.08909906,110316804728.85736
5236000000,90167797990.49164,36067119196.19661,29305366409.19831,24311658462.914856,13762541085.978205,6707628914.472232,416978867.9545818,60338308.566168256,110377127590.94646
5237000000,90170607837.18192,36068243134.87272,29308747285.59181,24316110960.14293,13765906757.179081,6709343978.253652,417085545.6855135,60353752.158735715,110437465899.51262
5238000000,90173416291.11067,36069366516.44422,29312127033.51645,24320562304.41446,13769271768.77388,6711058721.266919,417192203.4765231,60369192.86599139,110497819651.67136
5239000000,90176223353.01295,36070489341.20513,29315505653.25791,24325012495.776253,13772636120.61287,6712773143.422509,417298841.32203174,60384630.68712641,110558188844.53735
5240000000,90179029023.62334,36071611609.44928,29318883145.101887,24329461534.27534,13775999812.54659,6714487244.631042,417405459.21646976,60400065.62133326,110618573475.22449
5241000000,90181833303.67593,36072733321.470314,29322259509.33406,24333909419.959003,13779362844.425856,6716201024.803281,417512057.1542762,60415497.667805746,110678973540.84583
5242000000,90184636193.9044,36073854477.5617,29325634746.240128,24338356152.87475,13782725216.101751,6717914483.850138,417618635.1298993,60430926.825739,110739389038.51363
5243000000,90187437695.04195,36074975078.016716,29329008856.10579,24342801733.07032,13786086927.425632,6719627621.682668,417725193.1377966,60446353.09432939,110799819965.33937
5244000000,90190237807.82129,36076095123.128456,29332381839.216743,24347246160.593693,13789447978.24913,6721340438.21207,417831731.17243403,60461776.47277466,110860266318.4337
5245000000,90193036532.97472,36077214613.18983,29335753695.8587,24351689435.493088,13792808368.424149,6723052933.349692,417938249.2282871,60477196.96027384,110920728094.90648
5246000000,90195833871.23405,36078333548.49356,29339124426.317364,24356131557.81695,13796168097.802855,6724765107.007024,418044747.2998402,60492614.55602725,110981205291.86676
5247000000,90198629823.33066,36079451929.3322,29342494030.878452,24360572527.61397,13799527166.237698,6726476959.095698,418151225.38158673,60508029.259236515,111041697906.42279
5248000000,90201424389.99542,36080569755.99811,29345862509.82768,24365012344.933064,13802885573.58139,6728188489.527497,418257683.46802896,60523441.06910463,111102205935.68202
5249000000,90204217571.95882,36081687028.78346,29349229863.450764,24369451009.82338,13806243319.686922,6729899698.214344,418364121.5536783,60538849.98483579,111162729376.75113
5250000000,90207009369.9508,36082803747.98026,29352596092.03343,24373888522.33431,13809600404.407549,6731610585.068307,418470539.633055,60554256.00563557,111223268226.73596
5251000000,90209799784.70093,36083919913.88031,29355961195.8614,24378324882.515472,13812956827.5968,6733321150.001599,418576937.70068836,60569659.13071077,111283822482.7416
5252000000,90212588816.93826,36085035526.775246,29359325175.22041,24382760090.416725,13816312589.108473,6735031392.926579,418683315.75111693,60585059.359269604,111344392141.8723
5253000000,90215376467.39142,36086150586.95651,29362688030.396187,24387194146.08815,13819667688.796638,6736741313.755748,418789673.77888775,60600456.69052148,111404977201.23157
5254000000,90218162736.78856,36087265094.71537,29366049761.674465,24391627049.580067,13823022126.515636,6738450912.4017515,418896011.77855736,60615851.12367715,111465577657.92209
5255000000,90220947625.85739,36088379050.3429,29369410369.340984,24396058800.94303,13826375902.120075,6740160188.77738,419002329.74469066,60631242.657948695,111526193509.04576
5256000000,90223731135.32516,36089492454.13001,29372769853.681484,24400489400.227825,13829729015.464836,6741869142.795567,419108627.6718621,60646631.29254942,111586824751.7037
5257000000,90226513265.91867,36090605306.36742,29376128214.98171,24404918847.48547,13833081466.405067,6743577774.36939,419214905.55465484,60662017.026693985,111647471382.99626
5258000000,90229294018.36426,36091717607.34565,29379485453.5274,24409347142.767216,13836433254.796186,6745286083.412069,419321163.3876606,60677399.85959833,111708133400.02295
5259000000,90232073393.38779,36092829357.355064,29382841569.60431,24413774286.12454,13839784380.493883,6746994069.836971,419427401.1654808,60692779.79047966,111768810799.88255
5260000000,90234851391.7147,36093940556.68583,29386196563.498184,24418200277.609158,13843134843.354115,6748701733.557605,419533618.88272524,60708156.81855651,111829503579.67303
5261000000,90237628014.06999,36095051205.62794,29389550435.494778,24422625117.273014,13846484643.233107,6750409074.487621,419639816.5340129,60723530.943048745,111890211736.4916
5262000000,90240403261.17815,36096161304.4712,29392903185.879845,24427048805.16828,13849833779.987354,6752116092.540817,419745994.1139715,60738902.163177446,111950935267.43465
5263000000,90243177133.76326,36097270853.50524,29396254814.93914,24431471341.347366,13853182253.473621,6753822787.63113,419852151.6172378,60754270.47816498,112011674169.59782
5264000000,90245949632.54893,36098379853.01951,29399605322.958424,24435892725.862907,13856530063.548939,6755529159.672645,419958289.0384575,60769635.8872351,112072428440.07599
5265000000,90248720758.25833,36099488303.30327,29402954710.223454,24440312958.76777,13859877210.070608,6757235208.579584,420064406.3722851,60784998.389612764,112133198075.96323
5266000000,90251490511.61415,36100596204.6456,29406302977.019993,24444732040.11505,13863223692.896196,6758940934.266318,420170503.6133842,60800357.984524235,112193983074.35284
5267000000,90254258893.33867,36101703557.3354,29409650123.633804,24449149969.958084,13866569511.883541,6760646336.647357,420276580.75642705,60815714.67119711,112254783432.33737
5268000000,90257025904.15367,36102810361.66141,29412996150.350655,24453566748.350418,13869914666.890747,6762351415.637355,420382637.796095,60831068.44886023,112315599147.00858
5269000000,90259791544.78052,36103916617.91215,29416341057.45631,24457982375.345844,13873259157.776186,6764056171.15111,420488674.7270782,60846419.31674374,112376430215.45744
5270000000,90262555815.94011,36105022326.375984,29419684845.236538,24462396850.99838,13876602984.398497,6765760603.10356,420594691.5440755,60861767.27407905,112437276634.77419
5271000000,90265318718.35289,36106127487.341095,29423027513.977108,24466810175.362267,13879946146.616585,6767464711.40979,420700688.24179494,60877112.32009888,112498138402.04826
5272000000,90268080252.73886,36107232101.09549,29426369063.96379,24471222348.491978,13883288644.289625,6769168495.9850235,420806664.81495345,60892454.45403721,112559015514.36836
5273000000,90270840419.81758,36108336167.92698,29429709495.482357,24475633370.442215,13886630477.277056,6770871956.744627,420912621.2582764,60907793.67512937,112619907968.8224
5274000000,90273599220.30814,36109439688.1232,29433048808.81858,24480043241.26791,13889971645.438585,6772575093.604112,421018557.5664983,60923129.98261185,112680815762.49753
5275000000,90276356654.92918,36110542661.97162,29436387004.258232,24484451961.024223,13893312148.634186,6774277906.479129,421124473.73436266,60938463.37572252,112741738892.48013
5276000000,90279112724.39891,36111645089.75951,29439724082.08709,24488859529.76654,13896651986.7241,6775980395.285472,421230369.75662154,60953793.85370054,112802677355.85585
5277000000,90281867429.43507,36112746971.77397,29443060042.590927,24493265947.550476,13899991159.568832,6777682559.939077,421336245.6280361,60969121.41578629,112863631149.70955
5278000000,90284620770.75496,36113848308.301926,29446394886.05552,24497671214.431873,13903329667.029152,6779384400.356024,421442101.3433761,60984446.06122145,112924600271.12534
5279000000,90287372749.07544,36114949099.63012,29449728612.766644,24502075330.466797,13906667508.9661,6781085916.452531,421547936.8974204,60999767.789248995,112985584717.18655
5280000000,90290123365.1129,36116049346.045105,29453061223.010075,24506478295.711544,13910004685.24098,6782787108.144961,421653752.2849564,61015086.59911319,113046584484.9758
5281000000,90292872619.5833,36117149047.83327,29456392717.07159,24510880110.222637,13913341195.715359,6784487975.349817,421759547.50078046,61030402.49005953,113107599571.5749
5282000000,90295620513.20215,36118248205.28081,29459723095.236973,24515280774.056828,13916677040.251072,6786188517.983745,421865322.5396979,61045715.46133482,113168629974.06497
5283000000,90298367046.68451,36119346818.67375,29463052357.791996,24519680287.271084,13920012218.710218,6787888735.963531,421971077.39652246,61061025.51218714,113229675689.5263
5284000000,90301112220.74498,36120444888.29794,29466380505.022438,24524078649.922615,13923346730.955162,6789588629.206102,422076812.0660771,61076332.64186581,113290736715.0385
5285000000,90303856036.09773,36121542414.43904,29469707537.214077,24528475862.068844,13926680576.848532,6791288197.6285305,422182526.54319334,61091636.8496215,113351813047.68036
5286000000,90306598493.45648,36122639397.38254,29473033454.65269,24532871923.76742,13930013756.253222,6792987441.148025,422288220.8227115,61106938.134706065,113412904684.52998
5287000000,90309339593.5345,36123735837.41375,29476358257.624054,24537266835.07623,13933346269.032389,6794686359.681938,422393894.8994808,61122236.496372715,113474011622.66469
5288000000,90312079337.04462,36124831734.817795,29479681946.413948,24541660596.05337,13936678115.049456,6796384953.147762,422499548.7683593,61137531.93387586,113535133859.16106
5289000000,90314817724.6992,36125927089.87963,29483004521.30815,24546053206.75717,13940009294.16811,6798083221.463133,422605182.42421347,61152824.44647122,113596271391.09492
5290000000,90317554757.2102,36127021902.88403,29486325982.592438,24550444667.246185,13943339806.2523,6799781164.545824,422710795.86191887,61168114.03341577,113657424215.5414
5291000000,90320290435.28911,36128116174.11559,29489646330.55258,24554834977.57919,13946669651.166243,6801478782.313752,422816389.0763599,61183400.69396778,113718592329.57481
5292000000,90323024759.64694,36129209903.85873,29492965565.47436,24559224137.815186,13949998828.774412,6803176074.684974,422921962.06242937,61198684.427386776,113779775730.26878
